ProvID,Provinsi,Tanggal,Komoditas,Nilai,NilaiDiff,SemuaProvinsi,Kelompok,stdDev,Percentage,SemuaPercentage,stdDevPercentage,TanggalLast,TanggalInflasi,show,tanggal
22,Kalimantan Tengah,10 Jan 25,Beras,17600.0,Rp0,15200.0,1,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-11
30,Sulawesi Barat,10 Jan 25,Beras,13250.0,Rp0,15200.0,5,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
26,Sulawesi Selatan,10 Jan 25,Beras,13400.0,Rp0,15200.0,5,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
1,Aceh,10 Jan 25,Beras,13750.0,Rp0,15200.0,5,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
2,Sumatera Utara,10 Jan 25,Beras,13750.0,-Rp100,15200.0,5,1150.0,-0.72,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
18,Nusa Tenggara Barat,10 Jan 25,Beras,13850.0,Rp50,15200.0,5,1150.0,0.36,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
16,Jawa Timur,10 Jan 25,Beras,14050.0,-Rp50,15200.0,5,1150.0,-0.35,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
29,Sulawesi Utara,10 Jan 25,Beras,14050.0,Rp0,15200.0,5,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
15,DI Yogyakarta,10 Jan 25,Beras,14150.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
28,Sulawesi Tengah,10 Jan 25,Beras,14350.0,Rp100,15200.0,4,1150.0,0.7,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
10,Lampung,10 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
14,Jawa Tengah,10 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
25,Gorontalo,10 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
12,Jawa Barat,10 Jan 25,Beras,14650.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
11,Banten,10 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
27,Sulawesi Tenggara,10 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
8,Sumatera Selatan,10 Jan 25,Beras,14950.0,Rp0,15200.0,4,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
9,Kepulauan Bangka Belitung,10 Jan 25,Beras,15000.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
6,Jambi,10 Jan 25,Beras,15050.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
7,Bengkulu,10 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
17,Bali,10 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
5,Kepulauan Riau,10 Jan 25,Beras,15250.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
19,Nusa Tenggara Timur,10 Jan 25,Beras,15450.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
13,DKI Jakarta,10 Jan 25,Beras,15700.0,Rp0,15200.0,3,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
4,Riau,10 Jan 25,Beras,15900.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
23,Kalimantan Timur,10 Jan 25,Beras,15950.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
31,Maluku,10 Jan 25,Beras,16100.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
34,Papua Barat,10 Jan 25,Beras,16400.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
20,Kalimantan Barat,10 Jan 25,Beras,16500.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
24,Kalimantan Utara,10 Jan 25,Beras,16600.0,,15200.0,6,1150.0,0.0,0.0,,,,True,2025-01-12
32,Maluku Utara,10 Jan 25,Beras,16700.0,Rp0,15200.0,2,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
33,Papua,10 Jan 25,Beras,16750.0,Rp0,15200.0,1,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
3,Sumatera Barat,10 Jan 25,Beras,17250.0,Rp0,15200.0,1,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
21,Kalimantan Selatan,10 Jan 25,Beras,17350.0,Rp0,15200.0,1,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
22,Kalimantan Tengah,10 Jan 25,Beras,17600.0,Rp0,15200.0,1,1150.0,0.0,0.0,,09 Jan 25,10 Jan / 09 Jan,True,2025-01-12
30,Sulawesi Barat,13 Jan 25,Beras,13300.0,Rp50,15200.0,5,1150.0,0.38,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
26,Sulawesi Selatan,13 Jan 25,Beras,13400.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
1,Aceh,13 Jan 25,Beras,13750.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
2,Sumatera Utara,13 Jan 25,Beras,13750.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
18,Nusa Tenggara Barat,13 Jan 25,Beras,13900.0,Rp50,15200.0,5,1150.0,0.36,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
16,Jawa Timur,13 Jan 25,Beras,14050.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
29,Sulawesi Utara,13 Jan 25,Beras,14050.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
15,DI Yogyakarta,13 Jan 25,Beras,14150.0,Rp0,15200.0,5,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
28,Sulawesi Tengah,13 Jan 25,Beras,14500.0,Rp150,15200.0,4,1150.0,1.05,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
10,Lampung,13 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
14,Jawa Tengah,13 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
25,Gorontalo,13 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
12,Jawa Barat,13 Jan 25,Beras,14650.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
11,Banten,13 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
27,Sulawesi Tenggara,13 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
8,Sumatera Selatan,13 Jan 25,Beras,14950.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
9,Kepulauan Bangka Belitung,13 Jan 25,Beras,15000.0,Rp0,15200.0,4,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
6,Jambi,13 Jan 25,Beras,15050.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
7,Bengkulu,13 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
17,Bali,13 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
5,Kepulauan Riau,13 Jan 25,Beras,15250.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
19,Nusa Tenggara Timur,13 Jan 25,Beras,15450.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
13,DKI Jakarta,13 Jan 25,Beras,15700.0,Rp0,15200.0,3,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
4,Riau,13 Jan 25,Beras,15900.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
23,Kalimantan Timur,13 Jan 25,Beras,15950.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
31,Maluku,13 Jan 25,Beras,16100.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
34,Papua Barat,13 Jan 25,Beras,16350.0,-Rp50,15200.0,2,1150.0,-0.3,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
20,Kalimantan Barat,13 Jan 25,Beras,16500.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
24,Kalimantan Utara,13 Jan 25,Beras,16600.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
32,Maluku Utara,13 Jan 25,Beras,16700.0,Rp0,15200.0,2,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
33,Papua,13 Jan 25,Beras,16750.0,Rp0,15200.0,1,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
3,Sumatera Barat,13 Jan 25,Beras,17250.0,Rp0,15200.0,1,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
21,Kalimantan Selatan,13 Jan 25,Beras,17350.0,Rp0,15200.0,1,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
22,Kalimantan Tengah,13 Jan 25,Beras,17600.0,Rp0,15200.0,1,1150.0,0.0,0.0,,10 Jan 25,13 Jan / 10 Jan,True,2025-01-13
30,Sulawesi Barat,14 Jan 25,Beras,13300.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
26,Sulawesi Selatan,14 Jan 25,Beras,13400.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
1,Aceh,14 Jan 25,Beras,13750.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
2,Sumatera Utara,14 Jan 25,Beras,13750.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
18,Nusa Tenggara Barat,14 Jan 25,Beras,13900.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
29,Sulawesi Utara,14 Jan 25,Beras,14050.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
16,Jawa Timur,14 Jan 25,Beras,14100.0,Rp50,15200.0,5,1150.0,0.36,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
15,DI Yogyakarta,14 Jan 25,Beras,14150.0,Rp0,15200.0,5,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
14,Jawa Tengah,14 Jan 25,Beras,14500.0,-Rp50,15200.0,4,1150.0,-0.34,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
28,Sulawesi Tengah,14 Jan 25,Beras,14500.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
10,Lampung,14 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
25,Gorontalo,14 Jan 25,Beras,14550.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
12,Jawa Barat,14 Jan 25,Beras,14650.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
11,Banten,14 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
27,Sulawesi Tenggara,14 Jan 25,Beras,14800.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
8,Sumatera Selatan,14 Jan 25,Beras,14950.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
9,Kepulauan Bangka Belitung,14 Jan 25,Beras,15000.0,Rp0,15200.0,4,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
6,Jambi,14 Jan 25,Beras,15050.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
7,Bengkulu,14 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
17,Bali,14 Jan 25,Beras,15150.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
5,Kepulauan Riau,14 Jan 25,Beras,15250.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
19,Nusa Tenggara Timur,14 Jan 25,Beras,15450.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
13,DKI Jakarta,14 Jan 25,Beras,15700.0,Rp0,15200.0,3,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
4,Riau,14 Jan 25,Beras,15900.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
23,Kalimantan Timur,14 Jan 25,Beras,15950.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
31,Maluku,14 Jan 25,Beras,16100.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
34,Papua Barat,14 Jan 25,Beras,16350.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
20,Kalimantan Barat,14 Jan 25,Beras,16500.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
24,Kalimantan Utara,14 Jan 25,Beras,16600.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
32,Maluku Utara,14 Jan 25,Beras,16700.0,Rp0,15200.0,2,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
33,Papua,14 Jan 25,Beras,16750.0,Rp0,15200.0,1,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
3,Sumatera Barat,14 Jan 25,Beras,17250.0,Rp0,15200.0,1,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
21,Kalimantan Selatan,14 Jan 25,Beras,17350.0,Rp0,15200.0,1,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
22,Kalimantan Tengah,14 Jan 25,Beras,17600.0,Rp0,15200.0,1,1150.0,0.0,0.0,,13 Jan 25,14 Jan / 13 Jan,True,2025-01-14
30,Sulawesi Barat,15 Jan 25,Beras,13300.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
26,Sulawesi Selatan,15 Jan 25,Beras,13400.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
1,Aceh,15 Jan 25,Beras,13750.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
2,Sumatera Utara,15 Jan 25,Beras,13750.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
18,Nusa Tenggara Barat,15 Jan 25,Beras,13900.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
29,Sulawesi Utara,15 Jan 25,Beras,14050.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
16,Jawa Timur,15 Jan 25,Beras,14100.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
15,DI Yogyakarta,15 Jan 25,Beras,14150.0,Rp0,15250.0,5,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
28,Sulawesi Tengah,15 Jan 25,Beras,14500.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
10,Lampung,15 Jan 25,Beras,14550.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
14,Jawa Tengah,15 Jan 25,Beras,14550.0,Rp50,15250.0,4,1150.0,0.34,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
25,Gorontalo,15 Jan 25,Beras,14550.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
12,Jawa Barat,15 Jan 25,Beras,14650.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
11,Banten,15 Jan 25,Beras,14800.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
27,Sulawesi Tenggara,15 Jan 25,Beras,14850.0,Rp50,15250.0,4,1150.0,0.34,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
8,Sumatera Selatan,15 Jan 25,Beras,14950.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
9,Kepulauan Bangka Belitung,15 Jan 25,Beras,15000.0,Rp0,15250.0,4,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
6,Jambi,15 Jan 25,Beras,15050.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
7,Bengkulu,15 Jan 25,Beras,15150.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
17,Bali,15 Jan 25,Beras,15150.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
5,Kepulauan Riau,15 Jan 25,Beras,15250.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
19,Nusa Tenggara Timur,15 Jan 25,Beras,15450.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
13,DKI Jakarta,15 Jan 25,Beras,15700.0,Rp0,15250.0,3,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
4,Riau,15 Jan 25,Beras,15900.0,Rp0,15250.0,2,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
23,Kalimantan Timur,15 Jan 25,Beras,15950.0,Rp0,15250.0,2,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
31,Maluku,15 Jan 25,Beras,16100.0,Rp0,15250.0,2,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
34,Papua Barat,15 Jan 25,Beras,16350.0,Rp0,15250.0,2,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
24,Kalimantan Utara,15 Jan 25,Beras,16550.0,-Rp50,15250.0,2,1150.0,-0.3,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
32,Maluku Utara,15 Jan 25,Beras,16700.0,Rp0,15250.0,2,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
20,Kalimantan Barat,15 Jan 25,Beras,16750.0,Rp250,15250.0,1,1150.0,1.52,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
33,Papua,15 Jan 25,Beras,16750.0,Rp0,15250.0,1,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
3,Sumatera Barat,15 Jan 25,Beras,17250.0,Rp0,15250.0,1,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
21,Kalimantan Selatan,15 Jan 25,Beras,17350.0,Rp0,15250.0,1,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
22,Kalimantan Tengah,15 Jan 25,Beras,17600.0,Rp0,15250.0,1,1150.0,0.0,0.0,,14 Jan 25,15 Jan / 14 Jan,True,2025-01-15
30,Sulawesi Barat,16 Jan 25,Beras,13300.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
26,Sulawesi Selatan,16 Jan 25,Beras,13400.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
1,Aceh,16 Jan 25,Beras,13750.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
2,Sumatera Utara,16 Jan 25,Beras,13850.0,Rp100,15250.0,5,1150.0,0.73,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
18,Nusa Tenggara Barat,16 Jan 25,Beras,13900.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
29,Sulawesi Utara,16 Jan 25,Beras,14050.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
16,Jawa Timur,16 Jan 25,Beras,14100.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
15,DI Yogyakarta,16 Jan 25,Beras,14150.0,Rp0,15250.0,5,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
28,Sulawesi Tengah,16 Jan 25,Beras,14500.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
10,Lampung,16 Jan 25,Beras,14550.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
14,Jawa Tengah,16 Jan 25,Beras,14550.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
25,Gorontalo,16 Jan 25,Beras,14550.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
12,Jawa Barat,16 Jan 25,Beras,14650.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
11,Banten,16 Jan 25,Beras,14800.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
27,Sulawesi Tenggara,16 Jan 25,Beras,14850.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
8,Sumatera Selatan,16 Jan 25,Beras,14950.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
9,Kepulauan Bangka Belitung,16 Jan 25,Beras,15000.0,Rp0,15250.0,4,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
6,Jambi,16 Jan 25,Beras,15050.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
7,Bengkulu,16 Jan 25,Beras,15150.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
17,Bali,16 Jan 25,Beras,15150.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
5,Kepulauan Riau,16 Jan 25,Beras,15250.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
19,Nusa Tenggara Timur,16 Jan 25,Beras,15450.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
13,DKI Jakarta,16 Jan 25,Beras,15700.0,Rp0,15250.0,3,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
4,Riau,16 Jan 25,Beras,15900.0,Rp0,15250.0,2,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
23,Kalimantan Timur,16 Jan 25,Beras,15950.0,Rp0,15250.0,2,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
31,Maluku,16 Jan 25,Beras,16100.0,Rp0,15250.0,2,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
34,Papua Barat,16 Jan 25,Beras,16400.0,Rp50,15250.0,2,1150.0,0.31,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
24,Kalimantan Utara,16 Jan 25,Beras,16550.0,Rp0,15250.0,2,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
32,Maluku Utara,16 Jan 25,Beras,16700.0,Rp0,15250.0,2,1150.0,0.0,0.0,,15 Jan 25,16 Jan / 15 Jan,True,2025-01-16
