ProvID,Provinsi,Tanggal,Komoditas,Nilai,NilaiDiff,SemuaProvinsi,Kelompok,stdDev,Percentage,SemuaPercentage,stdDevPercentage,TanggalLast,TanggalInflasi,show,tanggal,commodity_id
1,Aceh,24 Okt 25,Telur Ayam,31200.0,-Rp100,31200.0,5,5250.0,-0.32,0.0,,23 Okt 25,24 Okt / 23 Okt,True,2025-10-24,4
1,Aceh,27 Okt 25,Telur Ayam,31200.0,,31200.0,6,5250.0,0.0,0.0,,,,True,2025-10-27,4
1,Aceh,28 Okt 25,Telur Ayam,31200.0,Rp0,31200.0,5,5250.0,0.0,0.0,,27 Okt 25,28 Okt / 27 Okt,True,2025-10-28,4
1,Aceh,29 Okt 25,Telur Ayam,31150.0,-Rp50,31150.0,5,5250.0,-0.16,0.0,,28 Okt 25,29 Okt / 28 Okt,True,2025-10-29,4
1,Aceh,30 Okt 25,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,29 Okt 25,30 Okt / 29 Okt,True,2025-10-30,4
1,Aceh,31 Okt 25,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,30 Okt 25,31 Okt / 30 Okt,True,2025-10-31,4
1,Aceh,31 Okt 25,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,30 Okt 25,31 Okt / 30 Okt,True,2025-11-01,4
1,Aceh,31 Okt 25,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,30 Okt 25,31 Okt / 30 Okt,True,2025-11-02,4
1,Aceh,03 Nov 25,Telur Ayam,31350.0,Rp200,31350.0,5,5300.0,0.64,0.0,,31 Okt 25,03 Nov / 31 Okt,True,2025-11-03,4
1,Aceh,04 Nov 25,Telur Ayam,31250.0,-Rp100,31250.0,5,5300.0,-0.32,0.0,,03 Nov 25,04 Nov / 03 Nov,True,2025-11-04,4
1,Aceh,05 Nov 25,Telur Ayam,31400.0,Rp150,31400.0,5,5300.0,0.48,0.0,,04 Nov 25,05 Nov / 04 Nov,True,2025-11-05,4
1,Aceh,06 Nov 25,Telur Ayam,31400.0,Rp0,31400.0,5,5300.0,0.0,0.0,,05 Nov 25,06 Nov / 05 Nov,True,2025-11-06,4
1,Aceh,07 Nov 25,Telur Ayam,31450.0,Rp50,31450.0,5,5300.0,0.16,0.0,,06 Nov 25,07 Nov / 06 Nov,True,2025-11-07,4
1,Aceh,07 Nov 25,Telur Ayam,31450.0,Rp50,31450.0,5,5300.0,0.16,0.0,,06 Nov 25,07 Nov / 06 Nov,True,2025-11-08,4
1,Aceh,07 Nov 25,Telur Ayam,31450.0,Rp50,31450.0,5,5300.0,0.16,0.0,,06 Nov 25,07 Nov / 06 Nov,True,2025-11-09,4
1,Aceh,10 Nov 25,Telur Ayam,31900.0,Rp450,31900.0,5,5400.0,1.43,0.0,,07 Nov 25,10 Nov / 07 Nov,True,2025-11-10,4
1,Aceh,11 Nov 25,Telur Ayam,31950.0,Rp50,31950.0,5,5400.0,0.16,0.0,,10 Nov 25,11 Nov / 10 Nov,True,2025-11-11,4
1,Aceh,12 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,11 Nov 25,12 Nov / 11 Nov,True,2025-11-12,4
1,Aceh,13 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,12 Nov 25,13 Nov / 12 Nov,True,2025-11-13,4
1,Aceh,14 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,13 Nov 25,14 Nov / 13 Nov,True,2025-11-14,4
1,Aceh,14 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,13 Nov 25,14 Nov / 13 Nov,True,2025-11-15,4
1,Aceh,14 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,13 Nov 25,14 Nov / 13 Nov,True,2025-11-16,4
1,Aceh,17 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,14 Nov 25,17 Nov / 14 Nov,True,2025-11-17,4
1,Aceh,18 Nov 25,Telur Ayam,31950.0,Rp0,31950.0,5,5400.0,0.0,0.0,,17 Nov 25,18 Nov / 17 Nov,True,2025-11-18,4
1,Aceh,19 Nov 25,Telur Ayam,31750.0,-Rp200,31750.0,5,5350.0,-0.63,0.0,,18 Nov 25,19 Nov / 18 Nov,True,2025-11-19,4
1,Aceh,20 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,19 Nov 25,20 Nov / 19 Nov,True,2025-11-20,4
1,Aceh,21 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,20 Nov 25,21 Nov / 20 Nov,True,2025-11-21,4
1,Aceh,21 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,20 Nov 25,21 Nov / 20 Nov,True,2025-11-22,4
1,Aceh,21 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,20 Nov 25,21 Nov / 20 Nov,True,2025-11-23,4
1,Aceh,24 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,21 Nov 25,24 Nov / 21 Nov,True,2025-11-24,4
1,Aceh,25 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,24 Nov 25,25 Nov / 24 Nov,True,2025-11-25,4
1,Aceh,26 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,25 Nov 25,26 Nov / 25 Nov,True,2025-11-26,4
1,Aceh,27 Nov 25,Telur Ayam,31750.0,Rp0,31750.0,5,5350.0,0.0,0.0,,26 Nov 25,27 Nov / 26 Nov,True,2025-11-27,4
1,Aceh,28 Nov 25,Telur Ayam,34800.0,Rp3050,34800.0,5,5900.0,9.61,0.0,,27 Nov 25,28 Nov / 27 Nov,True,2025-11-28,4
1,Aceh,28 Nov 25,Telur Ayam,34800.0,Rp3050,34800.0,5,5900.0,9.61,0.0,,27 Nov 25,28 Nov / 27 Nov,True,2025-11-29,4
1,Aceh,28 Nov 25,Telur Ayam,34800.0,Rp3050,34800.0,5,5900.0,9.61,0.0,,27 Nov 25,28 Nov / 27 Nov,True,2025-11-30,4
1,Aceh,01 Des 25,Telur Ayam,44600.0,Rp9800,44600.0,5,7550.0,28.16,0.0,,28 Nov 25,01 Des / 28 Nov,True,2025-12-01,4
1,Aceh,02 Des 25,Telur Ayam,46950.0,Rp2350,46950.0,5,7950.0,5.27,0.0,,01 Des 25,02 Des / 01 Des,True,2025-12-02,4
1,Aceh,03 Des 25,Telur Ayam,46050.0,-Rp900,46050.0,5,7800.0,-1.92,0.0,,02 Des 25,03 Des / 02 Des,True,2025-12-03,4
1,Aceh,04 Des 25,Telur Ayam,44850.0,-Rp1200,44850.0,5,7600.0,-2.61,0.0,,03 Des 25,04 Des / 03 Des,True,2025-12-04,4
1,Aceh,05 Des 25,Telur Ayam,41300.0,-Rp3550,41300.0,5,7000.0,-7.92,0.0,,04 Des 25,05 Des / 04 Des,True,2025-12-05,4
1,Aceh,05 Des 25,Telur Ayam,41300.0,-Rp3550,41300.0,5,7000.0,-7.92,0.0,,04 Des 25,05 Des / 04 Des,True,2025-12-06,4
1,Aceh,05 Des 25,Telur Ayam,41300.0,-Rp3550,41300.0,5,7000.0,-7.92,0.0,,04 Des 25,05 Des / 04 Des,True,2025-12-07,4
1,Aceh,08 Des 25,Telur Ayam,39300.0,-Rp2000,39300.0,5,6650.0,-4.84,0.0,,05 Des 25,08 Des / 05 Des,True,2025-12-08,4
1,Aceh,09 Des 25,Telur Ayam,38600.0,-Rp700,38600.0,5,6500.0,-1.78,0.0,,08 Des 25,09 Des / 08 Des,True,2025-12-09,4
1,Aceh,10 Des 25,Telur Ayam,36750.0,-Rp1850,36750.0,5,6200.0,-4.79,0.0,,09 Des 25,10 Des / 09 Des,True,2025-12-10,4
1,Aceh,11 Des 25,Telur Ayam,36500.0,-Rp250,36500.0,5,6150.0,-0.68,0.0,,10 Des 25,11 Des / 10 Des,True,2025-12-11,4
1,Aceh,12 Des 25,Telur Ayam,36150.0,-Rp350,36150.0,5,6100.0,-0.96,0.0,,11 Des 25,12 Des / 11 Des,True,2025-12-12,4
1,Aceh,12 Des 25,Telur Ayam,36150.0,-Rp350,36150.0,5,6100.0,-0.96,0.0,,11 Des 25,12 Des / 11 Des,True,2025-12-13,4
1,Aceh,12 Des 25,Telur Ayam,36150.0,-Rp350,36150.0,5,6100.0,-0.96,0.0,,11 Des 25,12 Des / 11 Des,True,2025-12-14,4
1,Aceh,15 Des 25,Telur Ayam,35950.0,-Rp200,35950.0,5,6050.0,-0.55,0.0,,12 Des 25,15 Des / 12 Des,True,2025-12-15,4
1,Aceh,16 Des 25,Telur Ayam,36050.0,Rp100,36050.0,5,6100.0,0.28,0.0,,15 Des 25,16 Des / 15 Des,True,2025-12-16,4
1,Aceh,17 Des 25,Telur Ayam,36100.0,Rp50,36100.0,5,6100.0,0.14,0.0,,16 Des 25,17 Des / 16 Des,True,2025-12-17,4
1,Aceh,18 Des 25,Telur Ayam,36200.0,Rp100,36200.0,5,6100.0,0.28,0.0,,17 Des 25,18 Des / 17 Des,True,2025-12-18,4
1,Aceh,19 Des 25,Telur Ayam,35800.0,-Rp400,35800.0,5,6050.0,-1.1,0.0,,18 Des 25,19 Des / 18 Des,True,2025-12-19,4
1,Aceh,22 Des 25,Telur Ayam,35100.0,-Rp700,35100.0,5,5950.0,-1.96,0.0,,19 Des 25,22 Des / 19 Des,True,2025-12-22,4
1,Aceh,23 Des 25,Telur Ayam,34650.0,-Rp450,34650.0,5,5850.0,-1.28,0.0,,22 Des 25,23 Des / 22 Des,True,2025-12-23,4
1,Aceh,24 Des 25,Telur Ayam,34700.0,Rp50,34700.0,5,5850.0,0.14,0.0,,23 Des 25,24 Des / 23 Des,True,2025-12-24,4
1,Aceh,25 Des 25,Telur Ayam,34700.0,Rp0,34700.0,5,5850.0,0.0,0.0,,24 Des 25,25 Des / 24 Des,True,2025-12-25,4
1,Aceh,26 Des 25,Telur Ayam,34600.0,-Rp100,34600.0,5,5850.0,-0.29,0.0,,25 Des 25,26 Des / 25 Des,True,2025-12-26,4
1,Aceh,26 Des 25,Telur Ayam,34600.0,-Rp100,34600.0,5,5850.0,-0.29,0.0,,25 Des 25,26 Des / 25 Des,True,2025-12-27,4
1,Aceh,26 Des 25,Telur Ayam,34600.0,-Rp100,34600.0,5,5850.0,-0.29,0.0,,25 Des 25,26 Des / 25 Des,True,2025-12-28,4
1,Aceh,29 Des 25,Telur Ayam,34200.0,-Rp400,34200.0,5,5800.0,-1.16,0.0,,26 Des 25,29 Des / 26 Des,True,2025-12-29,4
1,Aceh,30 Des 25,Telur Ayam,33950.0,-Rp250,33950.0,5,5750.0,-0.73,0.0,,29 Des 25,30 Des / 29 Des,True,2025-12-30,4
1,Aceh,31 Des 25,Telur Ayam,33550.0,-Rp400,33550.0,5,5650.0,-1.18,0.0,,30 Des 25,31 Des / 30 Des,True,2025-12-31,4
1,Aceh,01 Jan 26,Telur Ayam,33550.0,Rp0,33550.0,5,5650.0,0.0,0.0,,31 Des 25,01 Jan / 31 Des,True,2026-01-01,4
1,Aceh,02 Jan 26,Telur Ayam,33150.0,-Rp400,33150.0,5,5600.0,-1.19,0.0,,01 Jan 26,02 Jan / 01 Jan,True,2026-01-02,4
1,Aceh,02 Jan 26,Telur Ayam,33150.0,-Rp400,33150.0,5,5600.0,-1.19,0.0,,01 Jan 26,02 Jan / 01 Jan,True,2026-01-03,4
1,Aceh,02 Jan 26,Telur Ayam,33150.0,-Rp400,33150.0,5,5600.0,-1.19,0.0,,01 Jan 26,02 Jan / 01 Jan,True,2026-01-04,4
1,Aceh,05 Jan 26,Telur Ayam,32950.0,-Rp200,32950.0,5,5550.0,-0.6,0.0,,02 Jan 26,05 Jan / 02 Jan,True,2026-01-05,4
1,Aceh,06 Jan 26,Telur Ayam,32600.0,-Rp350,32600.0,5,5500.0,-1.06,0.0,,05 Jan 26,06 Jan / 05 Jan,True,2026-01-06,4
1,Aceh,07 Jan 26,Telur Ayam,31550.0,-Rp1050,31550.0,5,5350.0,-3.22,0.0,,06 Jan 26,07 Jan / 06 Jan,True,2026-01-07,4
1,Aceh,08 Jan 26,Telur Ayam,31450.0,-Rp100,31450.0,5,5300.0,-0.32,0.0,,07 Jan 26,08 Jan / 07 Jan,True,2026-01-08,4
1,Aceh,09 Jan 26,Telur Ayam,31450.0,Rp0,31450.0,5,5300.0,0.0,0.0,,08 Jan 26,09 Jan / 08 Jan,True,2026-01-09,4
1,Aceh,09 Jan 26,Telur Ayam,31450.0,Rp0,31450.0,5,5300.0,0.0,0.0,,08 Jan 26,09 Jan / 08 Jan,True,2026-01-10,4
1,Aceh,09 Jan 26,Telur Ayam,31450.0,Rp0,31450.0,5,5300.0,0.0,0.0,,08 Jan 26,09 Jan / 08 Jan,True,2026-01-11,4
1,Aceh,12 Jan 26,Telur Ayam,31300.0,-Rp150,31300.0,5,5300.0,-0.48,0.0,,09 Jan 26,12 Jan / 09 Jan,True,2026-01-12,4
1,Aceh,13 Jan 26,Telur Ayam,31300.0,Rp0,31300.0,5,5300.0,0.0,0.0,,12 Jan 26,13 Jan / 12 Jan,True,2026-01-13,4
1,Aceh,14 Jan 26,Telur Ayam,30850.0,-Rp450,30850.0,5,5200.0,-1.44,0.0,,13 Jan 26,14 Jan / 13 Jan,True,2026-01-14,4
1,Aceh,15 Jan 26,Telur Ayam,30850.0,Rp0,30850.0,5,5200.0,0.0,0.0,,14 Jan 26,15 Jan / 14 Jan,True,2026-01-15,4
1,Aceh,16 Jan 26,Telur Ayam,30850.0,Rp0,30850.0,5,5200.0,0.0,0.0,,15 Jan 26,16 Jan / 15 Jan,True,2026-01-16,4
1,Aceh,16 Jan 26,Telur Ayam,30850.0,Rp0,30850.0,5,5200.0,0.0,0.0,,15 Jan 26,16 Jan / 15 Jan,True,2026-01-17,4
1,Aceh,19 Jan 26,Telur Ayam,30700.0,-Rp150,30700.0,5,5200.0,-0.49,0.0,,16 Jan 26,19 Jan / 16 Jan,True,2026-01-19,4
1,Aceh,20 Jan 26,Telur Ayam,30700.0,Rp0,30700.0,5,5200.0,0.0,0.0,,19 Jan 26,20 Jan / 19 Jan,True,2026-01-20,4
1,Aceh,21 Jan 26,Telur Ayam,30250.0,-Rp450,30250.0,5,5100.0,-1.47,0.0,,20 Jan 26,21 Jan / 20 Jan,True,2026-01-21,4
1,Aceh,22 Jan 26,Telur Ayam,29900.0,-Rp350,29900.0,5,5050.0,-1.16,0.0,,21 Jan 26,22 Jan / 21 Jan,True,2026-01-22,4
1,Aceh,23 Jan 26,Telur Ayam,29750.0,-Rp150,29750.0,5,5050.0,-0.5,0.0,,22 Jan 26,23 Jan / 22 Jan,True,2026-01-23,4
1,Aceh,23 Jan 26,Telur Ayam,29750.0,-Rp150,29750.0,5,5050.0,-0.5,0.0,,22 Jan 26,23 Jan / 22 Jan,True,2026-01-24,4
1,Aceh,26 Jan 26,Telur Ayam,29350.0,-Rp400,29350.0,5,4950.0,-1.34,0.0,,23 Jan 26,26 Jan / 23 Jan,True,2026-01-26,4
1,Aceh,27 Jan 26,Telur Ayam,29350.0,Rp0,29350.0,5,4950.0,0.0,0.0,,26 Jan 26,27 Jan / 26 Jan,True,2026-01-27,4
1,Aceh,28 Jan 26,Telur Ayam,29300.0,-Rp50,29300.0,5,4950.0,-0.17,0.0,,27 Jan 26,28 Jan / 27 Jan,True,2026-01-28,4
1,Aceh,29 Jan 26,Telur Ayam,29300.0,Rp0,29300.0,5,4950.0,0.0,0.0,,28 Jan 26,29 Jan / 28 Jan,True,2026-01-29,4
1,Aceh,30 Jan 26,Telur Ayam,29200.0,-Rp100,29200.0,5,4950.0,-0.34,0.0,,29 Jan 26,30 Jan / 29 Jan,True,2026-01-30,4
1,Aceh,30 Jan 26,Telur Ayam,29200.0,-Rp100,29200.0,5,4950.0,-0.34,0.0,,29 Jan 26,30 Jan / 29 Jan,True,2026-01-31,4
1,Aceh,30 Jan 26,Telur Ayam,29200.0,-Rp100,29200.0,5,4950.0,-0.34,0.0,,29 Jan 26,30 Jan / 29 Jan,True,2026-02-01,4
1,Aceh,02 Feb 26,Telur Ayam,28550.0,,28550.0,6,4800.0,0.0,0.0,,,,True,2026-02-02,4
1,Aceh,03 Feb 26,Telur Ayam,28550.0,Rp0,28550.0,5,4800.0,0.0,0.0,,02 Feb 26,03 Feb / 02 Feb,True,2026-02-03,4
1,Aceh,04 Feb 26,Telur Ayam,28450.0,-Rp100,28450.0,5,4800.0,-0.35,0.0,,03 Feb 26,04 Feb / 03 Feb,True,2026-02-04,4
1,Aceh,05 Feb 26,Telur Ayam,28550.0,Rp100,28550.0,5,4800.0,0.35,0.0,,04 Feb 26,05 Feb / 04 Feb,True,2026-02-05,4
1,Aceh,06 Feb 26,Telur Ayam,28550.0,Rp0,28550.0,5,4800.0,0.0,0.0,,05 Feb 26,06 Feb / 05 Feb,True,2026-02-06,4
1,Aceh,06 Feb 26,Telur Ayam,28550.0,Rp0,28550.0,5,4800.0,0.0,0.0,,05 Feb 26,06 Feb / 05 Feb,True,2026-02-07,4
1,Aceh,06 Feb 26,Telur Ayam,28550.0,Rp0,28550.0,5,4800.0,0.0,0.0,,05 Feb 26,06 Feb / 05 Feb,True,2026-02-08,4
1,Aceh,09 Feb 26,Telur Ayam,28950.0,Rp400,28950.0,5,4900.0,1.4,0.0,,06 Feb 26,09 Feb / 06 Feb,True,2026-02-09,4
1,Aceh,10 Feb 26,Telur Ayam,28950.0,Rp0,28950.0,5,4900.0,0.0,0.0,,09 Feb 26,10 Feb / 09 Feb,True,2026-02-10,4
1,Aceh,11 Feb 26,Telur Ayam,29200.0,Rp250,29200.0,5,4950.0,0.86,0.0,,10 Feb 26,11 Feb / 10 Feb,True,2026-02-11,4
1,Aceh,12 Feb 26,Telur Ayam,29200.0,Rp0,29200.0,5,4950.0,0.0,0.0,,11 Feb 26,12 Feb / 11 Feb,True,2026-02-12,4
1,Aceh,13 Feb 26,Telur Ayam,29200.0,Rp0,29200.0,5,4950.0,0.0,0.0,,12 Feb 26,13 Feb / 12 Feb,True,2026-02-13,4
1,Aceh,13 Feb 26,Telur Ayam,29200.0,Rp0,29200.0,5,4950.0,0.0,0.0,,12 Feb 26,13 Feb / 12 Feb,True,2026-02-14,4
1,Aceh,13 Feb 26,Telur Ayam,29200.0,Rp0,29200.0,5,4950.0,0.0,0.0,,12 Feb 26,13 Feb / 12 Feb,True,2026-02-15,4
1,Aceh,17 Feb 26,Telur Ayam,29200.0,,29200.0,6,4950.0,0.0,0.0,,,,True,2026-02-17,4
1,Aceh,18 Feb 26,Telur Ayam,29650.0,Rp450,29650.0,5,5000.0,1.54,0.0,,17 Feb 26,18 Feb / 17 Feb,True,2026-02-18,4
1,Aceh,19 Feb 26,Telur Ayam,29650.0,Rp0,29650.0,5,5000.0,0.0,0.0,,18 Feb 26,19 Feb / 18 Feb,True,2026-02-19,4
1,Aceh,20 Feb 26,Telur Ayam,29650.0,Rp0,29650.0,5,5000.0,0.0,0.0,,19 Feb 26,20 Feb / 19 Feb,True,2026-02-20,4
1,Aceh,20 Feb 26,Telur Ayam,29650.0,Rp0,29650.0,5,5000.0,0.0,0.0,,19 Feb 26,20 Feb / 19 Feb,True,2026-02-21,4
1,Aceh,20 Feb 26,Telur Ayam,29650.0,Rp0,29650.0,5,5000.0,0.0,0.0,,19 Feb 26,20 Feb / 19 Feb,True,2026-02-22,4
1,Aceh,23 Feb 26,Telur Ayam,29700.0,Rp50,29700.0,5,5000.0,0.17,0.0,,20 Feb 26,23 Feb / 20 Feb,True,2026-02-23,4
1,Aceh,24 Feb 26,Telur Ayam,29700.0,Rp0,29700.0,5,5000.0,0.0,0.0,,23 Feb 26,24 Feb / 23 Feb,True,2026-02-24,4
1,Aceh,25 Feb 26,Telur Ayam,29650.0,-Rp50,29650.0,5,5000.0,-0.17,0.0,,24 Feb 26,25 Feb / 24 Feb,True,2026-02-25,4
1,Aceh,26 Feb 26,Telur Ayam,29400.0,-Rp250,29400.0,5,4950.0,-0.84,0.0,,25 Feb 26,26 Feb / 25 Feb,True,2026-02-26,4
1,Aceh,27 Feb 26,Telur Ayam,29900.0,Rp500,29900.0,5,5050.0,1.7,0.0,,26 Feb 26,27 Feb / 26 Feb,True,2026-02-27,4
1,Aceh,27 Feb 26,Telur Ayam,29900.0,Rp500,29900.0,5,5050.0,1.7,0.0,,26 Feb 26,27 Feb / 26 Feb,True,2026-02-28,4
1,Aceh,27 Feb 26,Telur Ayam,29900.0,Rp500,29900.0,5,5050.0,1.7,0.0,,26 Feb 26,27 Feb / 26 Feb,True,2026-03-01,4
1,Aceh,02 Mar 26,Telur Ayam,29950.0,Rp50,29950.0,5,5050.0,0.17,0.0,,27 Feb 26,02 Mar / 27 Feb,True,2026-03-02,4
1,Aceh,03 Mar 26,Telur Ayam,30150.0,Rp200,30150.0,5,5100.0,0.67,0.0,,02 Mar 26,03 Mar / 02 Mar,True,2026-03-03,4
1,Aceh,04 Mar 26,Telur Ayam,30250.0,Rp100,30250.0,5,5100.0,0.33,0.0,,03 Mar 26,04 Mar / 03 Mar,True,2026-03-04,4
1,Aceh,05 Mar 26,Telur Ayam,30350.0,Rp100,30350.0,5,5150.0,0.33,0.0,,04 Mar 26,05 Mar / 04 Mar,True,2026-03-05,4
1,Aceh,06 Mar 26,Telur Ayam,30350.0,Rp0,30350.0,5,5150.0,0.0,0.0,,05 Mar 26,06 Mar / 05 Mar,True,2026-03-06,4
1,Aceh,06 Mar 26,Telur Ayam,30350.0,Rp0,30350.0,5,5150.0,0.0,0.0,,05 Mar 26,06 Mar / 05 Mar,True,2026-03-07,4
1,Aceh,06 Mar 26,Telur Ayam,30350.0,Rp0,30350.0,5,5150.0,0.0,0.0,,05 Mar 26,06 Mar / 05 Mar,True,2026-03-08,4
1,Aceh,09 Mar 26,Telur Ayam,30300.0,-Rp50,30300.0,5,5100.0,-0.16,0.0,,06 Mar 26,09 Mar / 06 Mar,True,2026-03-09,4
1,Aceh,10 Mar 26,Telur Ayam,30300.0,Rp0,30300.0,5,5100.0,0.0,0.0,,09 Mar 26,10 Mar / 09 Mar,True,2026-03-10,4
1,Aceh,11 Mar 26,Telur Ayam,30500.0,Rp200,30500.0,5,5150.0,0.66,0.0,,10 Mar 26,11 Mar / 10 Mar,True,2026-03-11,4
1,Aceh,12 Mar 26,Telur Ayam,30500.0,Rp0,30500.0,5,5150.0,0.0,0.0,,11 Mar 26,12 Mar / 11 Mar,True,2026-03-12,4
1,Aceh,13 Mar 26,Telur Ayam,30750.0,Rp250,30750.0,5,5200.0,0.82,0.0,,12 Mar 26,13 Mar / 12 Mar,True,2026-03-13,4
1,Aceh,13 Mar 26,Telur Ayam,30750.0,Rp250,30750.0,5,5200.0,0.82,0.0,,12 Mar 26,13 Mar / 12 Mar,True,2026-03-14,4
1,Aceh,13 Mar 26,Telur Ayam,30750.0,Rp250,30750.0,5,5200.0,0.82,0.0,,12 Mar 26,13 Mar / 12 Mar,True,2026-03-15,4
1,Aceh,16 Mar 26,Telur Ayam,31150.0,Rp400,31150.0,5,5250.0,1.3,0.0,,13 Mar 26,16 Mar / 13 Mar,True,2026-03-16,4
1,Aceh,17 Mar 26,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,16 Mar 26,17 Mar / 16 Mar,True,2026-03-17,4
1,Aceh,18 Mar 26,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,17 Mar 26,18 Mar / 17 Mar,True,2026-03-18,4
1,Aceh,19 Mar 26,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,18 Mar 26,19 Mar / 18 Mar,True,2026-03-19,4
1,Aceh,20 Mar 26,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,19 Mar 26,20 Mar / 19 Mar,True,2026-03-20,4
1,Aceh,21 Mar 26,Telur Ayam,29200.0,-Rp1950,29200.0,5,4950.0,-6.26,0.0,,20 Mar 26,21 Mar / 20 Mar,True,2026-03-21,4
1,Aceh,22 Mar 26,Telur Ayam,29200.0,Rp0,29200.0,5,4950.0,0.0,0.0,,21 Mar 26,22 Mar / 21 Mar,True,2026-03-22,4
1,Aceh,23 Mar 26,Telur Ayam,31150.0,Rp1950,31150.0,5,5250.0,6.68,0.0,,22 Mar 26,23 Mar / 22 Mar,True,2026-03-23,4
1,Aceh,24 Mar 26,Telur Ayam,31150.0,Rp0,31150.0,5,5250.0,0.0,0.0,,23 Mar 26,24 Mar / 23 Mar,True,2026-03-24,4
1,Aceh,25 Mar 26,Telur Ayam,31250.0,Rp100,31250.0,5,5300.0,0.32,0.0,,24 Mar 26,25 Mar / 24 Mar,True,2026-03-25,4
1,Aceh,26 Mar 26,Telur Ayam,31250.0,Rp0,31250.0,5,5300.0,0.0,0.0,,25 Mar 26,26 Mar / 25 Mar,True,2026-03-26,4
1,Aceh,27 Mar 26,Telur Ayam,31250.0,Rp0,31250.0,5,5300.0,0.0,0.0,,26 Mar 26,27 Mar / 26 Mar,True,2026-03-27,4
1,Aceh,27 Mar 26,Telur Ayam,31250.0,Rp0,31250.0,5,5300.0,0.0,0.0,,26 Mar 26,27 Mar / 26 Mar,True,2026-03-28,4
1,Aceh,27 Mar 26,Telur Ayam,31250.0,Rp0,31250.0,5,5300.0,0.0,0.0,,26 Mar 26,27 Mar / 26 Mar,True,2026-03-29,4
1,Aceh,27 Mar 26,Telur Ayam,31250.0,Rp0,31250.0,5,5300.0,0.0,0.0,,26 Mar 26,27 Mar / 26 Mar,True,2026-03-30,4
1,Aceh,29 Mar 24,Bawang Merah,40250.0,Rp850,40250.0,5,6800.0,2.16,0.0,,28 Mar 24,29 Mar / 28 Mar,True,2024-03-30,5
1,Aceh,29 Mar 24,Bawang Merah,40250.0,Rp850,40250.0,5,6800.0,2.16,0.0,,28 Mar 24,29 Mar / 28 Mar,True,2024-03-31,5
1,Aceh,01 Apr 24,Bawang Merah,41150.0,Rp900,41150.0,5,6950.0,2.24,0.0,,29 Mar 24,01 Apr / 29 Mar,True,2024-04-01,5
1,Aceh,02 Apr 24,Bawang Merah,41600.0,Rp450,41600.0,5,7050.0,1.09,0.0,,01 Apr 24,02 Apr / 01 Apr,True,2024-04-02,5
1,Aceh,03 Apr 24,Bawang Merah,42750.0,Rp1150,42750.0,5,7200.0,2.76,0.0,,02 Apr 24,03 Apr / 02 Apr,True,2024-04-03,5
1,Aceh,04 Apr 24,Bawang Merah,41400.0,-Rp1350,41400.0,5,7000.0,-3.16,0.0,,03 Apr 24,04 Apr / 03 Apr,True,2024-04-04,5
1,Aceh,05 Apr 24,Bawang Merah,43100.0,Rp1700,43100.0,5,7300.0,4.11,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-05,5
1,Aceh,05 Apr 24,Bawang Merah,43100.0,Rp1700,43100.0,5,7300.0,4.11,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-06,5
1,Aceh,05 Apr 24,Bawang Merah,43100.0,Rp1700,43100.0,5,7300.0,4.11,0.0,,04 Apr 24,05 Apr / 04 Apr,True,2024-04-07,5
1,Aceh,08 Apr 24,Bawang Merah,43100.0,,43100.0,6,7300.0,0.0,0.0,,,,True,2024-04-08,5
1,Aceh,09 Apr 24,Bawang Merah,43100.0,Rp0,43100.0,5,7300.0,0.0,0.0,,08 Apr 24,09 Apr / 08 Apr,True,2024-04-09,5
