Tanggal,Provinsi,Komoditas,Nilai,NilaiDiff,lag_1,lag_7,rolling_mean_7,rolling_std_7
2025-01-21,DI Yogyakarta,Beras,14150.0,Rp0,14950.0,14100.0,14600.0,267.70630673596673
2025-01-21,Jambi,Beras,15050.0,Rp0,14150.0,14550.0,14671.42857142857,314.71831698708814
2025-01-21,Nusa Tenggara Barat,Beras,13950.0,Rp0,15050.0,14500.0,14592.857142857143,416.76189387948983
2025-01-21,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,13950.0,14550.0,14664.285714285714,449.7353719260572
2025-01-21,Sumatera Barat,Beras,17250.0,Rp0,15050.0,14600.0,15042.857142857143,1071.7697869366132
2025-01-21,Papua Barat,Beras,16400.0,Rp0,17250.0,14900.0,15257.142857142857,1182.6624523464911
2025-01-21,Bali,Beras,15150.0,Rp0,16400.0,14950.0,15285.714285714286,1176.4049351427936
2025-01-21,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,14150.0,15435.714285714286,1069.5459650844207
2025-01-21,Nusa Tenggara Timur,Beras,15350.0,-Rp100,15200.0,15050.0,15478.57142857143,1057.456517174154
2025-01-21,DKI Jakarta,Beras,15700.0,Rp0,15350.0,13950.0,15728.57142857143,814.8911700635236
2025-01-21,Sulawesi Tengah,Beras,14550.0,Rp0,15700.0,15050.0,15657.142857142857,901.5859043136162
2025-01-21,Kalimantan Timur,Beras,15950.0,Rp0,14550.0,17250.0,15471.42857142857,603.3635877706096
2025-01-21,Maluku,Beras,16100.0,Rp0,15950.0,16400.0,15428.57142857143,532.9611796814187
2025-01-21,Riau,Beras,15950.0,Rp0,16100.0,15150.0,15542.857142857143,548.8082326189179
2025-01-21,Kalimantan Barat,Beras,16500.0,Rp0,15950.0,15200.0,15728.57142857143,627.7321236383389
2025-01-21,Kalimantan Utara,Beras,16550.0,Rp0,16500.0,15350.0,15900.0,669.5769808866374
2025-01-21,Papua,Beras,16750.0,Rp0,16550.0,15700.0,16050.0,732.0063751999088
2025-01-21,Kalimantan Selatan,Beras,17350.0,Rp0,16750.0,14550.0,16450.0,505.79969684988015
2025-01-21,Kalimantan Tengah,Beras,17600.0,Rp0,17350.0,15950.0,16685.714285714286,608.0805084543282
2025-01-21,Banten,Beras,15150.0,Rp0,17600.0,16100.0,16550.0,827.1436795785821
2025-01-21,Maluku Utara,Beras,16700.0,Rp0,15150.0,15950.0,16657.14285714286,783.9156903162296
2025-01-22,Jawa Timur,Beras,14100.0,Rp0,16700.0,16500.0,16314.285714285714,1250.2380725666994
2025-01-22,Sulawesi Barat,Beras,13300.0,Rp0,14100.0,16550.0,15850.0,1678.292783356523
2025-01-22,Sulawesi Selatan,Beras,13400.0,Rp0,13300.0,16750.0,15371.42857142857,1847.9396506327596
2025-01-22,Aceh,Beras,13750.0,Rp0,13400.0,17350.0,14857.142857142857,1700.595133923247
2025-01-22,Sumatera Utara,Beras,13800.0,Rp0,13750.0,17600.0,14314.285714285714,1216.7971228165734
2025-01-22,Sulawesi Utara,Beras,14050.0,Rp0,13800.0,15150.0,14157.142857142857,1160.6135487418778
2025-01-22,DI Yogyakarta,Beras,14150.0,Rp0,14050.0,16700.0,13792.857142857143,338.4136662770954
2025-01-22,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,14150.0,14100.0,13928.57142857143,583.7073630798417
2025-01-22,Jawa Tengah,Beras,14550.0,Rp0,15050.0,13300.0,14107.142857142857,549.5669290661508
2025-01-22,Gorontalo,Beras,14550.0,Rp0,14550.0,13400.0,14271.42857142857,468.9146536208824
2025-01-22,Sulawesi Tengah,Beras,14550.0,Rp0,14550.0,13750.0,14385.714285714286,415.04446118624355
2025-01-22,Jawa Barat,Beras,14600.0,Rp0,14550.0,13800.0,14500.0,327.8719262143517
2025-01-22,Sulawesi Tenggara,Beras,14900.0,Rp0,14600.0,14050.0,14621.42857142857,288.46886437505196
2025-01-22,Sumatera Selatan,Beras,14950.0,Rp0,14900.0,14150.0,14735.714285714286,221.19803667336834
2025-01-22,Lampung,Beras,14500.0,Rp0,14950.0,15050.0,14657.142857142857,185.80583823811068
2025-01-22,Nusa Tenggara Barat,Beras,13950.0,Rp0,14500.0,14550.0,14571.42857142857,327.69033000759043
2025-01-22,Jambi,Beras,15050.0,Rp0,13950.0,14550.0,14642.857142857143,373.52886036203745
2025-01-22,Papua Barat,Beras,16400.0,Rp0,15050.0,14550.0,14907.142857142857,755.7714444129983
2025-01-22,Bengkulu,Beras,15150.0,Rp0,16400.0,14600.0,14985.714285714286,747.0577207250427
2025-01-22,Riau,Beras,15950.0,Rp0,15150.0,14900.0,15135.714285714286,828.0067862614063
2025-01-22,Bali,Beras,15150.0,Rp0,15950.0,14950.0,15164.285714285714,823.9712200242702
2025-01-22,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,14500.0,15264.285714285714,770.6676141037169
2025-01-22,Nusa Tenggara Timur,Beras,15350.0,Rp0,15200.0,13950.0,15464.285714285714,510.48529664922233
2025-01-22,Kalimantan Timur,Beras,15900.0,-Rp50,15350.0,15050.0,15585.714285714286,496.41572439681613
2025-01-22,Maluku,Beras,16100.0,Rp0,15900.0,16400.0,15542.857142857143,421.7311262605284
2025-01-22,Banten,Beras,15150.0,Rp0,16100.0,15150.0,15542.857142857143,421.7311262605284
2025-01-22,DKI Jakarta,Beras,15700.0,Rp0,15150.0,15950.0,15507.142857142857,390.9694909541697
2025-01-22,Kalimantan Utara,Beras,16550.0,Rp0,15700.0,15150.0,15707.142857142857,515.9365040296711
2025-01-22,Maluku Utara,Beras,16700.0,Rp0,16550.0,15200.0,15921.42857142857,577.9685277310255
2025-01-22,Papua,Beras,16750.0,Rp0,16700.0,15350.0,16121.42857142857,589.390322605458
2025-01-22,Sumatera Barat,Beras,17150.0,-Rp100,16750.0,15900.0,16300.0,691.616464041598
2025-01-22,Kalimantan Selatan,Beras,17350.0,Rp0,17150.0,16100.0,16478.571428571428,786.2660400363301
2025-01-22,Kalimantan Tengah,Beras,17550.0,-Rp50,17350.0,15150.0,16821.428571428572,614.9912891371073
2025-01-22,Kalimantan Barat,Beras,16500.0,Rp0,17550.0,15700.0,16935.714285714286,413.03176402730844
2025-01-23,Sulawesi Utara,Beras,14050.0,Rp0,16500.0,16550.0,16578.571428571428,1176.8096500203892
2025-01-23,Sulawesi Barat,Beras,13350.0,Rp50,14050.0,16700.0,16100.0,1688.934575405456
2025-01-23,Sulawesi Selatan,Beras,13400.0,Rp0,13350.0,16750.0,15621.42857142857,1931.2899710765366
2025-01-23,Aceh,Beras,13750.0,Rp0,13400.0,17150.0,15135.714285714286,1910.2168912006498
2025-01-23,Sumatera Utara,Beras,13800.0,Rp0,13750.0,17350.0,14628.57142857143,1681.9772944505412
2025-01-23,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,13800.0,17550.0,14271.42857142857,1134.6281119293592
2025-01-23,DI Yogyakarta,Beras,14150.0,Rp0,15050.0,16500.0,13935.714285714286,574.9741194997927
2025-01-23,Jawa Barat,Beras,14600.0,Rp0,14150.0,14050.0,14014.285714285714,628.3008075446455
2025-01-23,Lampung,Beras,14500.0,Rp0,14600.0,13350.0,14178.57142857143,573.6267244881644
2025-01-23,Jawa Tengah,Beras,14550.0,Rp0,14500.0,13400.0,14342.857142857143,468.5336802442957
2025-01-23,Gorontalo,Beras,14550.0,Rp0,14550.0,13750.0,14457.142857142857,390.9694909537495
2025-01-23,Sulawesi Tengah,Beras,14550.0,Rp0,14550.0,13800.0,14564.285714285714,262.54251356322715
2025-01-23,Sulawesi Tenggara,Beras,14900.0,Rp0,14550.0,15050.0,14542.857142857143,218.76275472909404
2025-01-23,Sumatera Selatan,Beras,14950.0,Rp0,14900.0,14150.0,14657.142857142857,185.80583823810616
2025-01-23,Jambi,Beras,15050.0,Rp0,14950.0,14600.0,14721.42857142857,234.26684012153535
2025-01-23,Nusa Tenggara Barat,Beras,13950.0,Rp0,15050.0,14500.0,14642.857142857143,372.4117025417267
2025-01-23,Jawa Timur,Beras,14150.0,Rp50,13950.0,14550.0,14585.714285714286,417.04744505644004
2025-01-23,Sumatera Barat,Beras,17150.0,Rp0,14150.0,14550.0,14957.142857142857,1052.9437193839606
2025-01-23,Papua Barat,Beras,16400.0,Rp0,17150.0,14550.0,15221.42857142857,1160.4083845988694
2025-01-23,Riau,Beras,15950.0,Rp0,16400.0,14900.0,15371.42857142857,1179.6387663379862
2025-01-23,Bali,Beras,15150.0,Rp0,15950.0,14950.0,15400.0,1170.113954564453
2025-01-23,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,15050.0,15421.42857142857,1163.9935362280821
2025-01-23,Nusa Tenggara Timur,Beras,15350.0,Rp0,15200.0,13950.0,15621.42857142857,973.7629515000834
2025-01-23,Kalimantan Tengah,Beras,17550.0,Rp0,15350.0,14150.0,16107.142857142857,965.4138022236036
2025-01-23,Kalimantan Timur,Beras,15900.0,Rp0,17550.0,17150.0,15928.57142857143,848.9489299800393
2025-01-23,Maluku,Beras,16100.0,Rp0,15900.0,16400.0,15885.714285714286,828.509849928488
2025-01-23,DKI Jakarta,Beras,15700.0,Rp0,16100.0,15950.0,15850.0,830.662386291773
2025-01-23,Kalimantan Barat,Beras,16500.0,Rp0,15700.0,15150.0,16042.857142857143,797.0929323843908
2025-01-23,Kalimantan Utara,Beras,16550.0,Rp0,16500.0,15200.0,16235.714285714286,718.6296483089443
2025-01-23,Maluku Utara,Beras,16700.0,Rp0,16550.0,15350.0,16428.571428571428,614.9912891370188
2025-01-23,Papua,Beras,16750.0,Rp0,16700.0,17550.0,16314.285714285714,413.03176402708846
2025-01-23,Kalimantan Selatan,Beras,17350.0,Rp0,16750.0,15900.0,16521.428571428572,520.3021100422737
2025-01-23,Banten,Beras,15150.0,Rp0,17350.0,16100.0,16385.714285714286,730.1337124769348
2025-01-23,Bengkulu,Beras,15150.0,Rp0,15150.0,15700.0,16307.142857142857,837.8686111341668
2025-01-24,Sulawesi Utara,Beras,14050.0,Rp0,15150.0,16500.0,15957.142857142857,1184.070863387739
2025-01-24,Bengkulu,Beras,15150.0,Rp0,14050.0,16550.0,15757.142857142857,1185.4776011621036
2025-01-24,Sulawesi Selatan,Beras,13400.0,Rp0,15150.0,16700.0,15285.714285714286,1387.0575227539532
2025-01-24,Aceh,Beras,13750.0,Rp0,13400.0,16750.0,14857.142857142857,1321.119655011145
2025-01-24,Sumatera Utara,Beras,13800.0,Rp0,13750.0,17350.0,14350.0,771.9024117936103
2025-01-24,Nusa Tenggara Barat,Beras,13950.0,Rp0,13800.0,15150.0,14178.57142857143,693.9363220404465
2025-01-24,DI Yogyakarta,Beras,14150.0,Rp0,13950.0,15150.0,14035.714285714286,548.265663793197
2025-01-24,Papua Barat,Beras,16400.0,Rp0,14150.0,14050.0,14371.42857142857,1049.149315261537
2025-01-24,Lampung,Beras,14500.0,Rp0,16400.0,15150.0,14278.57142857143,996.1831921792239
2025-01-24,Jawa Tengah,Beras,14550.0,Rp0,14500.0,13400.0,14442.857142857143,918.979765567936
2025-01-24,Gorontalo,Beras,14550.0,Rp0,14550.0,13750.0,14557.142857142857,866.7124530027259
2025-01-24,Jawa Barat,Beras,14600.0,Rp0,14550.0,13800.0,14671.42857142857,800.4463040790735
2025-01-24,Sulawesi Tenggara,Beras,14900.0,Rp0,14600.0,13950.0,14807.142857142857,735.6564933378098
2025-01-24,Sumatera Selatan,Beras,14950.0,Rp0,14900.0,14150.0,14921.42857142857,676.2994546653105
2025-01-24,Jawa Timur,Beras,14150.0,Rp0,14950.0,16400.0,14600.0,267.7063067359575
2025-01-24,Sulawesi Barat,Beras,13350.0,Rp0,14150.0,14500.0,14435.714285714286,546.7436066640913
2025-01-24,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,13350.0,14550.0,14507.142857142857,594.7188211163208
2025-01-24,Papua,Beras,16750.0,Rp0,15050.0,14550.0,14821.42857142857,1037.568127424523
2025-01-24,Banten,Beras,15150.0,Rp0,16750.0,14600.0,14900.0,1038.829469482987
2025-01-24,Sulawesi Tengah,Beras,14550.0,Rp0,15150.0,14900.0,14850.0,1047.218538160153
2025-01-24,Bali,Beras,15150.0,Rp0,14550.0,14950.0,14878.57142857143,1053.1132982957006
2025-01-24,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,14150.0,15028.57142857143,1005.7572366368028
2025-01-24,Nusa Tenggara Timur,Beras,15350.0,Rp0,15200.0,13350.0,15314.285714285714,681.1230222421952
2025-01-24,DKI Jakarta,Beras,15700.0,Rp0,15350.0,15050.0,15407.142857142857,683.3914028751093
2025-01-24,Kalimantan Timur,Beras,15900.0,Rp0,15700.0,16750.0,15285.714285714286,435.6166947692271
2025-01-24,Maluku,Beras,16100.0,Rp0,15900.0,15150.0,15421.42857142857,525.0850271280746
2025-01-24,Riau,Beras,15950.0,Rp0,16100.0,14550.0,15621.42857142857,386.0668582609611
2025-01-24,Kalimantan Barat,Beras,16500.0,Rp0,15950.0,15150.0,15814.285714285714,444.14176201055136
2025-01-24,Kalimantan Utara,Beras,16550.0,Rp0,16500.0,15200.0,16007.142857142857,425.6647462387169
2025-01-24,Maluku Utara,Beras,16700.0,Rp0,16550.0,15350.0,16200.0,381.8813079130622
2025-01-24,Sumatera Barat,Beras,17150.0,Rp0,16700.0,15700.0,16407.14285714286,452.24308676190384
2025-01-24,Kalimantan Selatan,Beras,17350.0,Rp0,17150.0,15900.0,16614.285714285714,509.6684262950742
2025-01-24,Kalimantan Tengah,Beras,17550.0,Rp0,17350.0,16100.0,16821.428571428572,558.1645089468501
2025-01-24,Jambi,Beras,15050.0,Rp0,17550.0,15950.0,16692.85714285714,829.8737712391534
2025-01-27,Sulawesi Selatan,Beras,13400.0,0,15050.0,16500.0,16250.0,1503.6067748362304
2025-01-27,Sulawesi Barat,Beras,13400.0,0,13400.0,16550.0,15800.0,1833.939293797171
2025-01-27,Aceh,Beras,13750.0,0,13400.0,16700.0,15378.57142857143,1929.1313120281413
2025-01-27,Jambi,Beras,15050.0,0,13750.0,17150.0,15078.57142857143,1763.957941405441
2025-01-27,Nusa Tenggara Barat,Beras,13950.0,0,15050.0,17350.0,14592.857142857143,1479.422345440957
2025-01-27,Sulawesi Utara,Beras,14050.0,0,13950.0,17550.0,14092.857142857143,699.0640000671343
2025-01-27,Lampung,Beras,14500.0,0,14050.0,15050.0,14014.285714285714,597.0163912556609
2025-01-27,Jawa Timur,Beras,14150.0,0,14500.0,13400.0,14121.42857142857,532.1788099066716
2025-01-27,Jawa Tengah,Beras,14500.0,0,14150.0,13400.0,14278.57142857143,437.66153480408326
2025-01-27,Gorontalo,Beras,14550.0,0,14500.0,13750.0,14392.857142857143,376.86046426136744
2025-01-27,Jawa Barat,Beras,14650.0,0,14550.0,15050.0,14335.714285714286,277.96025752141253
2025-01-27,Sulawesi Tenggara,Beras,14900.0,0,14650.0,13950.0,14471.42857142857,289.909673945401
2025-01-27,Sumatera Selatan,Beras,14950.0,0,14900.0,14050.0,14600.0,270.80128015370457
2025-01-27,DI Yogyakarta,Beras,14150.0,0,14950.0,14500.0,14550.0,320.1562118709171
2025-01-27,Sumatera Utara,Beras,13800.0,0,14150.0,14150.0,14500.0,408.2482904632742
2025-01-27,Sulawesi Tengah,Beras,14550.0,0,13800.0,14500.0,14507.142857142857,408.68546527045845
2025-01-27,Kalimantan Selatan,Beras,17350.0,0,14550.0,14550.0,14907.142857142857,1151.9651945798805
2025-01-27,Riau,Beras,15950.0,0,17350.0,14650.0,15092.857142857143,1207.0724127091642
2025-01-27,Banten,Beras,15150.0,0,15950.0,14900.0,15128.57142857143,1204.1100250312168
2025-01-27,Bali,Beras,15150.0,0,15150.0,14950.0,15157.142857142857,1201.5367144578688
2025-01-27,Kepulauan Riau,Beras,15200.0,0,15150.0,14150.0,15307.142857142857,1117.448198437073
2025-01-27,Kepulauan Bangka Belitung,Beras,15050.0,0,15200.0,13800.0,15485.714285714286,918.6558503751089
2025-01-27,DKI Jakarta,Beras,15700.0,0,15050.0,14550.0,15650.0,821.0765291168442
2025-01-27,Kalimantan Timur,Beras,15900.0,0,15700.0,17350.0,15442.857142857143,390.9694909541824
2025-01-27,Nusa Tenggara Timur,Beras,15350.0,0,15900.0,15950.0,15357.142857142857,320.7134902946001
2025-01-27,Maluku,Beras,16100.0,0,15350.0,15150.0,15492.857142857143,407.6646614440876
2025-01-27,Papua Barat,Beras,16400.0,0,16100.0,15150.0,15671.42857142857,496.5356170986374
2025-01-27,Kalimantan Utara,Beras,16550.0,0,16400.0,15200.0,15864.285714285714,542.9197958832178
2025-01-27,Sumatera Barat,Beras,17150.0,0,16550.0,15050.0,16164.285714285714,595.6189257923019
2025-01-27,Bengkulu,Beras,15150.0,0,17150.0,15700.0,16085.714285714286,695.0505291669683
2025-01-27,Kalimantan Tengah,Beras,17550.0,0,15150.0,15900.0,16321.42857142857,877.4286024407202
2025-01-27,Papua,Beras,16150.0,0,17550.0,15350.0,16435.714285714286,776.055349032571
2025-01-28,DI Yogyakarta,Beras,14150.0,Rp0,16150.0,16100.0,16157.142857142857,1167.7715856238945
2025-01-28,Sulawesi Barat,Beras,13350.0,-Rp50,14150.0,16400.0,15721.42857142857,1563.8779638175765
2025-01-28,Aceh,Beras,13750.0,Rp0,13350.0,16550.0,15321.42857142857,1671.0418763097298
2025-01-28,Sumatera Utara,Beras,13800.0,Rp0,13750.0,17150.0,14842.857142857143,1534.174200079674
2025-01-28,Nusa Tenggara Barat,Beras,13950.0,Rp0,13800.0,15150.0,14671.42857142857,1560.944463793377
2025-01-28,Sulawesi Utara,Beras,14050.0,Rp0,13950.0,17550.0,14171.42857142857,910.0627921817777
2025-01-28,Sulawesi Selatan,Beras,13350.0,-Rp50,14050.0,16150.0,13771.42857142857,318.6653715841963
2025-01-28,Sumatera Selatan,Beras,14950.0,Rp0,13350.0,14150.0,13885.714285714286,542.1517974035357
2025-01-28,Jawa Tengah,Beras,14500.0,Rp0,14950.0,13350.0,14050.0,526.7826876420371
2025-01-28,Gorontalo,Beras,14550.0,Rp0,14500.0,13750.0,14164.285714285714,537.5207637179961
2025-01-28,Sulawesi Tengah,Beras,14550.0,Rp0,14550.0,13800.0,14271.42857142857,527.4602219255287
2025-01-28,Jawa Barat,Beras,14650.0,Rp0,14550.0,13950.0,14371.42857142857,522.6990393273755
2025-01-28,Sulawesi Tenggara,Beras,14900.0,Rp0,14650.0,14050.0,14492.857142857143,534.1883028077824
2025-01-28,Jawa Timur,Beras,14150.0,Rp0,14900.0,13350.0,14607.142857142857,268.3725200600166
2025-01-28,Lampung,Beras,14500.0,Rp0,14150.0,14950.0,14542.857142857143,222.5394561046259
2025-01-28,Jambi,Beras,15050.0,Rp0,14500.0,14500.0,14621.42857142857,291.34335822275347
2025-01-28,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,15050.0,14550.0,14692.857142857143,329.682386836269
2025-01-28,Maluku,Beras,16100.0,Rp0,15050.0,14550.0,14914.285714285714,614.8944934660707
2025-01-28,Banten,Beras,15150.0,Rp0,16100.0,14650.0,14985.714285714286,608.080508453927
2025-01-28,Bali,Beras,15150.0,Rp0,15150.0,14900.0,15021.42857142857,609.5470605681835
2025-01-28,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,14150.0,15171.42857142857,473.3366867752417
2025-01-28,Nusa Tenggara Timur,Beras,15350.0,Rp0,15200.0,14500.0,15292.857142857143,370.16727235615343
2025-01-28,DKI Jakarta,Beras,15700.0,Rp0,15350.0,15050.0,15385.714285714286,380.47589248429557
2025-01-28,Riau,Beras,15950.0,Rp0,15700.0,15050.0,15514.285714285714,399.7022701483755
2025-01-28,Kalimantan Timur,Beras,15900.0,Rp0,15950.0,16100.0,15485.714285714286,355.5679561327508
2025-01-28,Papua,Beras,16150.0,Rp0,15900.0,15150.0,15628.57142857143,396.7126824048497
2025-01-28,Papua Barat,Beras,16500.0,Rp100,16150.0,15150.0,15821.42857142857,449.86770542117847
2025-01-28,Kalimantan Utara,Beras,16550.0,Rp0,16500.0,15200.0,16014.285714285714,427.89629362179215
2025-01-28,Sumatera Barat,Beras,17150.0,Rp0,16550.0,15350.0,16271.42857142857,497.3740568033955
2025-01-28,Kalimantan Selatan,Beras,17350.0,Rp0,17150.0,15700.0,16507.14285714286,567.4714173630272
2025-01-28,Kalimantan Tengah,Beras,17550.0,Rp0,17350.0,15950.0,16735.714285714286,624.9761900228747
2025-01-28,Bengkulu,Beras,15150.0,Rp0,17550.0,15900.0,16628.571428571428,824.5489387423813
2025-01-29,Aceh,Beras,13750.0,Rp0,15150.0,16150.0,16285.714285714286,1373.1697775932005
2025-01-29,Sumatera Utara,Beras,13800.0,Rp0,13750.0,16500.0,15900.0,1653.5315741365996
2025-01-29,Sulawesi Utara,Beras,14050.0,Rp0,13800.0,16550.0,15542.857142857143,1756.5184721081127
2025-01-29,DI Yogyakarta,Beras,14150.0,Rp0,14050.0,17150.0,15114.285714285714,1662.5067131979665
2025-01-29,Jawa Timur,Beras,14150.0,Rp0,14150.0,17350.0,14657.142857142857,1357.2117776984517
2025-01-29,Nusa Tenggara Barat,Beras,13950.0,Rp0,14150.0,17550.0,14142.857142857143,471.1940253475432
2025-01-29,Jawa Barat,Beras,14650.0,Rp0,13950.0,15150.0,14071.42857142857,299.8015216444715
2025-01-29,Gorontalo,Beras,14550.0,Rp0,14650.0,13750.0,14185.714285714286,309.1847960276579
2025-01-29,Sulawesi Tengah,Beras,14550.0,Rp0,14550.0,13800.0,14292.857142857143,281.99966227510214
2025-01-29,Sulawesi Tenggara,Beras,14900.0,Rp0,14550.0,14050.0,14414.285714285714,337.5330671624249
2025-01-29,Sumatera Selatan,Beras,14950.0,Rp0,14900.0,14150.0,14528.57142857143,367.26142239621777
2025-01-29,Lampung,Beras,14500.0,Rp0,14950.0,14150.0,14578.57142857143,328.95939827559727
2025-01-29,Sulawesi Selatan,Beras,13400.0,Rp50,14500.0,13950.0,14500.0,516.3977794938681
2025-01-29,Jawa Tengah,Beras,14500.0,Rp0,13400.0,14650.0,14478.57142857143,512.2313465422399
2025-01-29,Jambi,Beras,15050.0,Rp0,14500.0,14550.0,14550.0,556.7764362825958
2025-01-29,Sulawesi Barat,Beras,13350.0,Rp0,15050.0,14550.0,14378.57142857143,718.1324987171772
2025-01-29,Bali,Beras,15150.0,Rp0,13350.0,14900.0,14414.285714285714,753.7209285237744
2025-01-29,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,15150.0,14950.0,14428.57142857143,766.4078237990917
2025-01-29,Kepulauan Riau,Beras,15200.0,Rp0,15050.0,14500.0,14528.57142857143,821.0040310785076
2025-01-29,Nusa Tenggara Timur,Beras,15350.0,Rp0,15200.0,13400.0,14807.142857142857,695.4785950624994
2025-01-29,DKI Jakarta,Beras,15700.0,Rp0,15350.0,14500.0,14978.57142857143,752.6935757978188
2025-01-29,Riau,Beras,15950.0,Rp0,15700.0,15050.0,15107.142857142857,838.862608649477
2025-01-29,Kalimantan Utara,Beras,16550.0,Rp0,15950.0,13350.0,15564.285714285714,540.6125273814712
2025-01-29,Papua,Beras,16150.0,Rp0,16550.0,15150.0,15707.142857142857,544.9989078188441
2025-01-29,Kalimantan Timur,Beras,15900.0,Rp0,16150.0,15050.0,15828.57142857143,462.6528061598479
2025-01-29,Sumatera Barat,Beras,17150.0,Rp0,15900.0,15200.0,16107.142857142857,590.5001915245497
2025-01-29,Kalimantan Selatan,Beras,17350.0,Rp0,17150.0,15350.0,16392.85714285714,644.4820733405156
2025-01-29,Kalimantan Tengah,Beras,17550.0,Rp0,17350.0,15700.0,16657.14285714286,690.6691027721184
2025-01-29,Banten,Beras,15150.0,Rp0,17550.0,15950.0,16542.85714285714,870.0711519893105
2025-01-29,Maluku,Beras,16100.0,Rp0,15150.0,16550.0,16478.571428571428,885.9350723281746
2025-01-29,Bengkulu,Beras,15150.0,Rp0,16100.0,16150.0,16335.714285714286,1018.4605563113548
2025-01-29,Papua Barat,Beras,16500.0,Rp0,15150.0,15900.0,16421.428571428572,1000.7735103647459
2025-01-30,Sulawesi Barat,Beras,13350.0,Rp0,16500.0,17150.0,15878.57142857143,1463.4027535328755
2025-01-30,Sumatera Utara,Beras,13800.0,Rp0,13350.0,17350.0,15371.42857142857,1483.4804635431183
2025-01-30,Nusa Tenggara Barat,Beras,13950.0,Rp0,13800.0,17550.0,14857.142857142857,1199.1068104455067
2025-01-30,Sulawesi Utara,Beras,14050.0,Rp0,13950.0,15150.0,14700.0,1226.104943849806
2025-01-30,DI Yogyakarta,Beras,14150.0,Rp0,14050.0,16100.0,14421.42857142857,1066.089873813241
2025-01-30,Jawa Timur,Beras,14150.0,Rp0,14150.0,15150.0,14278.57142857143,1018.1098266135566
2025-01-30,Gorontalo,Beras,14500.0,-Rp50,14150.0,16500.0,13992.857142857143,356.4039976251458
2025-01-30,Aceh,Beras,13750.0,Rp0,14500.0,13350.0,14050.0,253.31140255831463
2025-01-30,Sumatera Selatan,Beras,14950.0,Rp0,13750.0,13800.0,14214.285714285714,396.56261140121484
2025-01-30,Sulawesi Tenggara,Beras,14900.0,Rp0,14950.0,13950.0,14350.0,449.9999999994327
2025-01-30,Kepulauan Bangka Belitung,Beras,15050.0,Rp0,14900.0,14050.0,14492.857142857143,495.33538421626827
2025-01-30,Sulawesi Tengah,Beras,14550.0,Rp0,15050.0,14150.0,14550.0,471.69905660235696
2025-01-30,Jawa Tengah,Beras,14550.0,Rp50,14550.0,14150.0,14607.142857142857,438.2052139390645
2025-01-30,Jawa Barat,Beras,14600.0,-Rp50,14550.0,14500.0,14621.42857142857,435.7533159719254
2025-01-30,Lampung,Beras,14500.0,Rp0,14600.0,13750.0,14728.57142857143,228.8688541076811
2025-01-30,Jambi,Beras,15050.0,Rp0,14500.0,14950.0,14742.857142857143,247.36708792822753
2025-01-30,Sulawesi Selatan,Beras,13400.0,Rp0,15050.0,14900.0,14528.57142857143,551.4051315023877
2025-01-30,Bengkulu,Beras,15150.0,Rp0,13400.0,15050.0,14542.857142857143,568.205194323929
2025-01-30,Kepulauan Riau,Beras,15200.0,Rp0,15150.0,14550.0,14635.714285714286,620.2917900161872
2025-01-30,Nusa Tenggara Timur,Beras,15400.0,Rp50,15200.0,14550.0,14757.142857142857,680.948218435217
2025-01-30,DKI Jakarta,Beras,15700.0,Rp0,15400.0,14600.0,14914.285714285714,760.8735581082059
2025-01-30,Riau,Beras,15950.0,Rp0,15700.0,14500.0,15121.42857142857,824.0434570138611
2025-01-30,Kalimantan Timur,Beras,15950.0,Rp50,15950.0,15050.0,15250.0,879.3937305514012
2025-01-30,Kalimantan Barat,Beras,16500.0,0,15950.0,13400.0,15692.857142857143,484.276583703701
2025-01-30,Bali,Beras,15150.0,Rp0,16500.0,15150.0,15692.857142857143,484.276583703701
2025-01-30,Maluku,Beras,16050.0,-Rp50,15150.0,15200.0,15814.285714285714,445.0789122113008
2025-01-30,Maluku Utara,Beras,16700.0,0,16050.0,15400.0,16000.0,509.90195135929343
2025-01-30,Kalimantan Utara,Beras,16550.0,Rp0,16700.0,15700.0,16121.42857142857,527.4602219261078
2025-01-30,Papua Barat,Beras,16500.0,Rp0,16550.0,15950.0,16200.0,538.5164807135227
2025-01-30,Kalimantan Tengah,Beras,17450.0,-Rp100,16500.0,15950.0,16414.285714285714,697.4443142134837
2025-01-30,Banten,Beras,15150.0,Rp0,17450.0,16500.0,16221.42857142857,841.5546837338443
2025-01-30,Sumatera Barat,Beras,17150.0,Rp0,15150.0,15150.0,16507.14285714286,751.9023492830149
2025-01-30,Papua,Beras,16750.0,Rp600,17150.0,16050.0,16607.14285714286,727.1110480460885
2025-01-30,Kalimantan Selatan,Beras,17350.0,Rp0,16750.0,16700.0,16700.0,780.4912982646897
